City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non-family_income_2019,all_change_in_median_non-family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non-family_income_2019,white_change_in_median_non-family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non-family_income_2019,black_or_african_american_change_in_median_non-family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non-family_income_2019,asian_change_in_median_non-family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non-family_income_2019,hispanic_or_latino_change_in_median_non-family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non-family_income_2019,american_indian_and_alaska_native_change_in_median_non-family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non-family_income_2019,multirace_change_in_median_non-family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non-family_income_2019,other_change_in_median_non-family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017
1840019840,Missoula,Montana,MT,Missoula,30063,46.8750,-114.0214,92895,845,59808 59803 59802 59801 59812,"$50,194",+65.3%,"$33,305",+71.2%,"$33,194",+93.4%,"$50,638",+63.4%,"$32,784",+66.2%,"$34,267",+93.5%,"$50,359",+138.4%,"$118,872",N,"$10,991",Â +57.3%,"$44,437",N,"$43,711",N,"$31,104",+134.0%,"$36,166",+69.0%,"$36,629",+98.4%,"$38,126",N,"$33,818",+83.3%,"$21,454",+37.6%,"$24,864",N,"$78,100",N,"$31,209",+82.2%,"$14,208",+70.0%,"$75,146",N,"$20,654",+56.5%,"$67,066",N,15.37%,10.86%,14.31%
1840002180,Rapid City,South Dakota,SD,Pennington,46103,44.0716,-103.2204,92664,546,57702 57703 57701,"$51,296",+42.6%,"$27,503",+20.6%,"$30,627",+57.5%,"$52,235",+35.4%,"$30,027",+27.3%,"$32,301",+50.8%,"$67,946",N,"$42,689",N,"$21,719",+35.8%,"$51,573",+55.5%,"$28,951",Â -9.9%,"$29,883",+123.1%,"$21,621",Â -32.6%,"$11,717",Â -61.2%,"$24,932",+111.8%,"$22,822",+40.1%,"$16,883",+59.1%,"$12,759",+68.7%,"$60,985",N,"$57,186",+148.3%,"$41,884",N,"$36,672",N,"$27,843",+31.0%,"$16,486",+52.8%,18.33%,14.00%,15.67%
1840003873,Suffolk,Virginia,VA,Suffolk,51800,36.6953,-76.6398,92108,89,23433 23432 23437 23436 23435 23434 23438 23439,"$80,481",+95.7%,"$44,729",+103.2%,"$37,213",+97.6%,"$91,295",+79.9%,"$45,098",+53.6%,"$45,008",+89.9%,"$60,530",+116.7%,"$37,123",N,"$30,125",+130.4%,"$88,504",+45.0%,"$48,252",+6.3%,"$42,176",+74.7%,"$63,626",+34.9%,"$44,625",+3.3%,"$27,104",+67.1%,"$90,670",+96.0%,"$1,816",Â -96.0%,"$38,813",+110.6%,"$51,012",+37.3%,"$32,336",+34.0%,"$14,868",+46.7%,"$101,498",N,"$30,592",Â -28.3%,"$38,044",N,20.93%,18.33%,20.33%
1840017286,Mount Pleasant,South Carolina,SC,Charleston,45019,32.8538,-79.8204,91684,717,29466 29464 29465,"$121,318",+98.7%,"$61,631",+56.4%,"$61,283",+98.8%,"$122,439",+97.3%,"$69,810",+72.1%,"$63,716",+98.1%,"$50,693",+58.0%,"$42,804",+96.8%,"$27,905",+84.4%,"$66,155",+7.4%,"$118,585",N,"$68,335",+114.9%,"$41,617",Â -36.9%,"$60,936",+58.5%,"$35,641",+12.0%,"$204,318",N,"$12,055",Â -53.7%,"$43,624",N,"$144,916",N,"$93,031",N,"$38,550",+76.6%,"$94,695",N,"$81,814",+33.6%,"$16,419",+42.2%,20.19%,18.00%,20.33%
1840019214,Carson,California,CA,Los Angeles,06037,33.8374,-118.2559,91394,1883,90248 90810 90747 90746 90745 90224 90749 90895,"$84,502",+61.6%,"$42,740",+57.8%,"$31,781",+85.8%,"$73,715",+75.5%,"$45,711",+106.3%,"$25,469",+49.3%,"$87,212",+42.1%,"$51,735",+24.7%,"$39,758",+76.8%,"$107,653",+77.9%,"$37,232",Â -7.3%,"$33,575",+101.6%,"$62,801",+32.6%,"$22,436",+7.6%,"$20,398",+67.1%,"$101,926",+97.9%,"$8,408",Â -13.2%,"$30,561",+68.4%,"$72,090",+46.9%,"$34,277",+7.4%,"$39,632",N,"$55,690",N,"$25,223",+11.3%,"$19,384",+62.7%,19.44%,19.67%,22.33%
1840020294,Livermore,California,CA,Alameda,06001,37.6862,-121.7608,90923,1288,94550 94551,"$138,225",+83.5%,"$86,196",+84.7%,"$58,476",+88.3%,"$138,071",+80.5%,"$92,404",+96.4%,"$64,297",+93.4%,"$250,001",N,"$52,904",+28.6%,"$51,808",+130.3%,"$159,605",+122.2%,"$78,647",+53.5%,"$60,807",+139.1%,"$94,109",+42.3%,"$51,534",+35.2%,"$33,038",+86.7%,"$81,646",+29.3%,"$127,283",N,"$46,949",+65.8%,"$111,333",+79.0%,"$41,371",+8.0%,"$26,846",+47.4%,"$82,693",N,"$55,355",Â -17.8%,"$27,002",+56.2%,19.44%,19.67%,22.33%
1840021969,Westminster,California,CA,Orange,06059,33.7523,-117.9938,90643,3486,92683 92684 92685,"$56,378",+14.0%,"$32,755",+9.2%,"$27,609",+51.5%,"$72,821",+39.2%,"$51,487",+67.0%,"$29,481",+25.2%,"$47,321",+25.4%,"$2,499",Â -91.4%,"$20,098",Â -9.1%,"$52,035",+17.2%,"$16,807",Â -30.7%,"$29,711",+108.2%,"$50,921",+10.9%,"$42,206",+38.1%,"$23,784",+94.1%,"$136,860",+140.6%,"$21,053",Â -68.0%,"$45,019",N,"$62,284",+19.8%,"$63,553",+123.5%,"$21,878",+44.6%,"$33,070",N,"$36,374",+38.6%,"$15,100",+37.7%,19.44%,19.67%,22.33%
1840021866,Santa Monica,California,CA,Los Angeles,06037,34.0232,-118.4813,90401,4147,90401 90402 90403 90404 90405 90406 90407 90408 90409 90410 90411,"$92,490",+82.4%,"$68,255",+67.2%,"$71,322",+66.4%,"$97,576",+84.2%,"$75,878",+82.3%,"$74,660",+55.1%,"$45,601",+51.7%,"$24,085",Â -10.1%,"$34,971",+50.5%,"$106,464",+124.6%,"$84,316",+110.2%,"$81,791",+129.2%,"$57,976",+58.0%,"$58,895",+79.1%,"$34,186",+82.5%,"$73,362",+80.0%,"$30,971",Â -23.1%,"$32,469",+61.3%,"$102,016",+148.1%,"$67,885",+90.2%,"$60,536",N,"$80,318",N,"$69,800",+94.8%,"$24,614",+63.8%,19.44%,19.67%,22.33%
1840000497,Fall River,Massachusetts,MA,Bristol,25005,41.7137,-71.1014,89541,1044,02724 02723 02720 02721 02790 02747 02722,"$41,346",+42.5%,"$22,994",+41.3%,"$24,039",+49.1%,"$42,722",+42.8%,"$24,108",+47.2%,"$24,946",+49.5%,"$42,600",N,"$37,587",+74.3%,"$22,445",+149.2%,"$75,557",N,"$71,250",N,"$25,814",N,"$30,286",+85.4%,"$16,153",Â -10.6%,"$13,832",+101.5%,"$2,499",Â -87.0%,"$30,429",Â -43.4%,"$12,914",+7.3%,"$29,375",+17.0%,"$24,319",+111.0%,"$15,833",+6.4%,"$23,519",N,"$16,079",Â -10.3%,"$16,171",N,20.19%,23.67%,26.33%
1840013864,Albany,Georgia,GA,Dougherty,13095,31.5776,-84.1762,89217,505,31721 31701 31707 31705 31702 31703 31706 31708,"$31,397",+9.6%,"$20,454",+12.5%,"$18,462",+19.2%,"$43,413",+11.2%,"$30,342",+28.3%,"$37,235",+49.6%,"$26,092",+19.5%,"$17,430",+33.5%,"$16,926",+57.3%,"$30,232",Â -11.2%,"$27,995",N,"$19,226",+13.2%,"$30,640",Â -29.0%,"$49,092",+59.0%,"$18,259",Â -12.2%,"$23,830",Â -5.5%,"$12,526",Â -36.6%,"$27,410",N,"$34,144",+97.1%,"$13,420",N,"$12,040",+5.9%,"$125,532",N,"$8,963",Â -72.0%,"$21,368",+33.2%,22.41%,23.33%,22.67%
1840015150,Miami Beach,Florida,FL,Miami-Dade,12086,25.8171,-80.1396,88885,4461,33140 33141 33139 33109 33119 33239,"$52,816",+93.3%,"$41,733",+79.9%,"$52,731",+89.3%,"$58,718",+108.2%,"$45,456",+91.3%,"$63,190",+116.2%,"$47,435",+106.4%,"$42,275",+91.6%,"$29,432",+30.0%,"$42,091",+37.9%,"$52,880",+102.0%,"$65,884",N,"$37,234",+67.4%,"$28,115",+71.5%,"$33,290",+69.5%,"$51,449",N,"$36,754",N,"$39,976",N,"$44,422",+114.5%,"$36,152",+109.4%,"$21,929",+29.9%,"$33,495",N,"$37,518",+76.3%,"$14,610",Â -6.7%,19.81%,20.33%,22.33%
1840004839,Norwalk,Connecticut,CT,Fairfield,09001,41.1144,-73.4215,88816,1498,06854 06855 06856 06850 06851 06853 06852 06857 06858,"$89,881",+50.2%,"$70,707",+71.0%,"$50,874",+60.1%,"$92,876",+44.5%,"$71,526",+63.5%,"$59,155",+66.2%,"$64,955",+57.4%,"$51,866",+77.0%,"$33,255",+64.3%,"$77,601",+1.2%,"$80,920",+49.9%,"$35,654",+3.7%,"$81,723",+99.5%,"$50,827",+69.2%,"$26,643",+75.4%,"$25,217",Â -68.3%,"$16,298",Â -81.0%,"$11,007",Â -64.5%,"$133,269",N,"$39,146",+5.7%,"$46,139",N,"$90,524",N,"$16,044",Â -24.2%,"$20,370",+32.5%,21.67%,18.00%,21.33%
1840021538,San Leandro,California,CA,Alameda,06001,37.7071,-122.1601,88815,2570,94578 94579 94577 94622,"$95,072",+86.1%,"$47,925",+41.4%,"$41,266",+72.7%,"$95,017",+98.7%,"$48,377",+57.0%,"$50,191",+87.1%,"$95,862",+91.4%,"$45,963",+14.0%,"$47,924",+87.7%,"$94,640",+51.6%,"$42,776",+3.2%,"$37,777",+80.4%,"$100,950",+94.8%,"$48,042",+35.8%,"$30,959",+70.5%,"$28,503",Â -38.6%,"$56,778",N,"$14,528",Â -42.4%,"$86,805",+67.1%,"$55,068",+35.7%,"$39,653",+135.9%,"$83,430",N,"$45,004",Â -2.2%,"$24,771",+33.8%,19.44%,19.67%,22.33%
1840008571,O'Fallon,Missouri,MO,St. Charles,29183,38.7850,-90.7175,88673,1149,63367 63366 63368,"$92,827",+54.3%,"$52,344",+46.5%,"$39,355",+80.7%,"$91,003",+50.8%,"$52,128",+44.9%,"$40,584",+84.7%,"$130,392",N,"$82,464",N,"$37,890",N,"$98,993",+43.5%,"$98,975",N,"$33,765",+62.0%,"$77,308",+49.9%,"$66,777",+25.5%,"$23,462",+19.1%,"$97,324",N,N,N,"$64,505",N,"$79,190",+103.5%,"$53,041",+74.1%,"$13,869",Â -28.7%,"$26,944",N,"$73,176",+38.9%,"$27,533",+107.8%,18.70%,17.00%,18.00%
1840000433,Newton,Massachusetts,MA,Middlesex,25017,42.3316,-71.2085,88414,1914,02464 02467 02466 02461 02462 02468 02465 02460 02459 02458 02456 02495,"$150,106",+74.4%,"$72,575",+45.5%,"$78,011",+70.7%,"$143,919",+66.6%,"$70,745",+40.0%,"$84,840",+76.9%,"$159,585",+84.3%,"$13,271",Â -58.7%,"$48,509",+100.2%,"$180,392",+109.5%,"$81,971",+101.4%,"$74,977",+128.6%,"$152,560",+111.5%,"$68,120",Â -3.7%,"$63,593",N,"$60,765",N,"$21,781",Â +17.5%,"$10,018",Â -55.3%,"$160,518",+138.2%,"$191,925",N,"$19,292",+9.2%,"$61,692",N,"$118,448",Â -13.5%,"$27,729",+18.7%,20.19%,23.67%,26.33%
1840008365,Muncie,Indiana,IN,Delaware,18035,40.1989,-85.3950,87879,958,47306 47305 47303 47304 47302 47307,"$37,109",+39.4%,"$24,525",+36.2%,"$22,264",+40.8%,"$41,019",+50.9%,"$26,850",+45.7%,"$23,331",+41.3%,"$19,469",Â -11.4%,"$17,796",+16.8%,"$17,206",+39.2%,"$96,871",N,"$12,166",+88.4%,"$32,079",N,"$27,075",+37.4%,"$20,304",Â -17.3%,"$15,502",+40.2%,"$55,791",N,"$3,567",Â -89.7%,"$20,281",+77.4%,"$21,179",Â -17.9%,"$22,233",N,"$9,007",+5.8%,"$33,755",N,"$51,244",+23.6%,"$12,952",+82.9%,19.81%,19.33%,20.00%
1840018845,Citrus Heights,California,CA,Sacramento,06067,38.6948,-121.2880,87796,2381,95621 95610 95611,"$61,898",+41.1%,"$41,968",+37.8%,"$32,665",+57.5%,"$64,737",+47.3%,"$45,840",+51.4%,"$34,516",+60.4%,"$40,804",+1.2%,"$41,870",+34.8%,"$15,366",Â -8.0%,"$55,889",+5.3%,"$58,368",+45.2%,"$41,795",+102.2%,"$60,818",+43.1%,"$52,446",+76.5%,"$20,310",+32.7%,"$40,329",Â -11.9%,"$13,246",Â -45.4%,"$24,327",+42.5%,"$63,333",+50.8%,"$39,484",+3.8%,"$21,994",+55.0%,"$51,622",N,"$54,837",+87.0%,"$18,561",+17.8%,19.44%,19.67%,22.33%
1840007269,Decatur,Illinois,IL,Macon,17115,39.8556,-88.9337,87236,645,62522 62523 62521 62526 62535 62524 62525,"$41,440",+25.2%,"$31,631",+50.7%,"$26,878",+41.4%,"$45,607",+25.2%,"$33,558",+50.9%,"$32,071",+50.7%,"$31,546",+58.3%,"$26,778",+106.6%,"$15,583",+42.1%,"$85,701",+39.0%,"$72,544",+53.3%,"$29,010",+9.8%,"$50,374",+73.7%,"$31,783",+98.6%,"$16,091",+54.5%,"$32,669",+16.2%,"$38,565",+33.2%,"$25,325",+127.2%,"$40,273",+102.1%,"$22,451",+101.8%,"$8,246",+42.6%,"$62,819",N,"$30,766",+26.6%,"$14,571",+58.4%,19.81%,19.33%,20.67%
1840019569,Bryan,Texas,TX,Brazos,48041,30.6657,-96.3668,86276,726,77808 77803 77802 77801 77807 77805 77806,"$49,769",+57.1%,"$29,455",+53.4%,"$24,754",+57.0%,"$55,941",+60.0%,"$36,136",+77.5%,"$27,654",+47.3%,"$26,360",+25.8%,"$23,446",+50.6%,"$14,366",+38.4%,"$48,306",N,"$21,315",+133.6%,"$19,157",+65.3%,"$50,214",+76.9%,"$37,314",+118.0%,"$20,310",+110.2%,"$73,273",N,"$33,525",+85.9%,"$9,662",+0.3%,"$26,847",Â -22.2%,"$26,381",Â -15.6%,"$14,305",+54.6%,"$34,303",N,"$30,271",+74.5%,"$22,247",+125.9%,22.41%,21.67%,23.00%
1840010113,Waukegan,Illinois,IL,Lake,17097,42.3697,-87.8716,86075,1370,60087 60085 60048 60079,"$54,030",+27.6%,"$38,005",+36.7%,"$23,735",+36.7%,"$67,674",+51.5%,"$45,417",+49.2%,"$26,895",+27.0%,"$36,414",+4.7%,"$24,075",+4.6%,"$16,863",+4.8%,"$100,242",+65.6%,"$38,126",+48.6%,"$35,757",+67.4%,"$53,178",+28.2%,"$33,597",+51.0%,"$19,124",+73.3%,"$42,635",Â -9.6%,"$59,024",N,"$29,299",+90.2%,"$65,219",+37.2%,"$21,524",Â -20.7%,"$14,888",+15.3%,"$45,800",N,"$40,301",+110.9%,"$20,445",+95.4%,19.81%,19.33%,20.67%
1840020486,Hawthorne,California,CA,Los Angeles,06037,33.9146,-118.3476,86068,5463,90250 90251 90310,"$60,361",+89.3%,"$51,321",+104.4%,"$28,507",+89.8%,"$62,185",+64.5%,"$65,445",+135.9%,"$26,683",+48.7%,"$54,941",+88.3%,"$36,897",+42.8%,"$26,865",+84.9%,"$73,947",+78.6%,"$77,679",N,"$32,716",+97.2%,"$55,771",+78.5%,"$35,263",+72.5%,"$22,133",+91.3%,"$57,927",+115.2%,"$187,173",N,"$21,236",+32.2%,"$81,454",N,"$72,047",N,"$27,563",+88.4%,"$56,913",N,"$47,429",N,"$40,008",N,19.44%,19.67%,22.33%
1840020304,Redwood City,California,CA,San Mateo,06081,37.5026,-122.2252,85925,1721,94065 94062 94063 94061,"$138,913",+108.1%,"$96,663",+101.9%,"$74,326",+118.3%,"$144,310",+114.8%,"$88,199",+92.1%,"$85,062",+122.3%,"$59,864",+15.1%,"$82,557",+42.2%,"$55,501",+108.0%,"$170,153",+106.1%,"$112,806",+68.2%,"$93,040",+134.8%,"$62,171",+29.9%,"$37,385",+5.9%,"$28,799",+81.0%,"$63,621",+46.1%,"$69,237",N,"$17,775",Â -14.0%,"$193,689",N,"$125,033",+125.9%,"$59,815",N,"$55,399",N,"$46,844",+20.9%,"$20,865",+31.1%,19.44%,19.67%,22.33%
1840014795,Hoover,Alabama,AL,Jefferson,01073,33.3754,-86.8064,85768,691,35216 35244 35242 35080 35226 35236 35260,"$98,689",+59.2%,"$52,392",+46.7%,"$46,896",+40.6%,"$104,993",+60.4%,"$55,168",+51.9%,"$53,313",+53.1%,"$71,960",+58.9%,"$43,576",+34.3%,"$34,765",+49.0%,"$57,047",Â -3.8%,"$54,881",+38.9%,"$26,358",Â -6.4%,"$39,974",+0.9%,"$49,046",+98.4%,"$20,498",+11.9%,"$40,863",Â -60.2%,"$54,029",+46.3%,"$23,721",Â -38.2%,"$60,130",+79.4%,"$23,407",+49.8%,"$28,900",+116.7%,"$56,714",N,"$66,481",+97.0%,"$5,142",Â -59.4%,19.81%,17.33%,19.67%
1840020591,Lake Forest,California,CA,Orange,06059,33.6606,-117.6712,85531,1985,92610 92679 92630 92609,"$118,888",+74.9%,"$65,558",+47.9%,"$52,017",+82.0%,"$119,878",+75.5%,"$66,663",+52.1%,"$55,513",+79.0%,"$88,354",+36.5%,"$8,562",Â -77.2%,"$12,199",Â -45.6%,"$130,986",+84.2%,"$68,598",+31.1%,"$56,366",+113.2%,"$114,627",+92.2%,"$85,916",+70.7%,"$30,774",+95.2%,"$107,836",+131.3%,"$81,471",Â -10.6%,"$33,587",+75.4%,"$111,456",+93.3%,"$91,233",+98.2%,"$40,573",+138.8%,"$105,318",N,"$29,682",Â -53.4%,"$19,012",+19.7%,19.44%,19.67%,22.33%
1840020241,Napa,California,CA,Napa,06055,38.2976,-122.3011,85239,1679,94558 94559 94581,"$88,310",+79.7%,"$57,238",+81.4%,"$44,390",+87.8%,"$91,837",+85.5%,"$52,172",+64.9%,"$48,797",+88.6%,"$195,870",N,"$37,803",N,"$51,565",N,"$92,327",+62.8%,"$90,481",N,"$60,410",+70.9%,"$76,723",+77.5%,"$65,094",+88.7%,"$22,918",+100.3%,"$39,213",Â -9.1%,"$38,862",Â -18.4%,"$23,691",+44.9%,"$94,957",+108.6%,"$70,803",N,"$47,719",N,"$57,392",N,"$42,450",+15.8%,"$19,637",+74.7%,19.44%,19.67%,22.33%
1840021878,Whittier,California,CA,Los Angeles,06037,33.9678,-118.0188,85098,2242,90603 90602 90601 90606 90605 90607 90608 90609,"$76,333",+55.0%,"$35,406",+17.5%,"$31,234",+45.9%,"$80,113",+56.7%,"$33,167",+11.7%,"$37,475",+52.7%,"$41,444",Â -7.9%,"$39,043",Â -5.4%,"$24,286",+47.1%,"$140,545",+112.0%,"$37,374",+22.6%,"$47,041",+67.3%,"$77,469",+65.7%,"$36,735",+20.1%,"$29,469",+84.3%,"$130,658",N,"$96,956",+106.6%,"$26,564",+52.2%,"$68,626",+44.9%,"$34,902",Â -6.7%,"$26,304",+74.5%,"$66,834",N,"$55,046",+86.5%,"$21,097",+47.5%,19.44%,19.67%,22.33%
1840003511,Clifton,New Jersey,NJ,Passaic,34031,40.8631,-74.1575,85052,2913,07014 07013 07012 07011 07015,"$84,804",+67.5%,"$39,979",+44.6%,"$33,199",+40.4%,"$84,613",+69.9%,"$39,724",+47.2%,"$34,278",+33.8%,"$80,385",+35.8%,"$126,127",N,"$30,672",+24.1%,"$90,063",+27.7%,"$63,928",+76.4%,"$29,256",+46.3%,"$80,355",+52.7%,"$40,325",+14.3%,"$28,564",+80.9%,"$59,140",+13.6%,"$48,523",N,"$16,832",Â -29.4%,"$86,278",+129.0%,"$28,846",+5.9%,"$18,282",+22.1%,"$92,089",N,"$53,533",+43.7%,"$35,074",N,21.67%,19.00%,25.67%
1840015114,Largo,Florida,FL,Pinellas,12103,27.9088,-82.7711,84948,1773,33756 33771 33760 33764 33770 33773 33778 33774 33779,"$47,427",+47.2%,"$35,887",+60.7%,"$28,237",+35.4%,"$50,258",+56.7%,"$37,191",+66.0%,"$30,522",+44.7%,"$32,689",+20.4%,"$24,825",+20.1%,"$12,956",Â -14.8%,"$64,178",+24.4%,"$57,840",N,"$16,414",Â -36.8%,"$37,618",+47.0%,"$27,598",+30.5%,"$18,152",+29.1%,"$40,989",Â -22.1%,"$48,680",N,"$33,730",+50.3%,"$29,726",Â -7.5%,"$42,858",+107.2%,"$10,651",Â -14.8%,"$39,447",N,"$68,634",N,"$21,597",+80.4%,19.81%,20.33%,22.33%
1840006747,Bloomington,Minnesota,MN,Hennepin,27053,44.8306,-93.3151,84943,945,55425 55420 55431 55437 55438,"$74,675",+36.7%,"$49,228",+38.0%,"$41,035",+37.8%,"$77,411",+38.5%,"$51,023",+41.5%,"$45,798",+46.0%,"$61,468",+67.8%,"$33,205",+42.7%,"$28,895",+93.0%,"$88,333",+61.2%,"$44,070",+40.0%,"$38,862",+92.4%,"$66,095",+57.8%,"$76,203",+120.5%,"$30,825",+61.1%,"$35,762",+33.1%,"$43,866",+80.7%,"$35,926",+97.0%,"$85,755",+74.3%,"$75,759",+141.5%,"$13,667",Â -13.1%,"$79,039",N,"$120,661",N,"$24,375",Â -5.2%,19.80%,16.07%,17.86%
1840014742,Johns Creek,Georgia,GA,Fulton,13121,34.0333,-84.2027,84579,1059,30022 30097 30005,"$151,773",N,"$94,368",N,"$56,523",+88.4%,"$159,173",+133.9%,"$106,314",+134.2%,"$61,846",+36.9%,"$125,375",N,"$96,220",N,"$42,684",N,"$150,735",+146.8%,"$72,046",+67.4%,"$56,515",+126.5%,"$121,198",N,"$110,822",N,"$45,985",N,"$105,495",N,"$60,723",Â +102.4%,"$39,451",+89.1%,"$122,606",N,"$117,676",N,"$3,195",Â -83.1%,"$172,292",N,"$60,119",+68.7%,"$43,939",N,22.41%,23.33%,22.67%
1840020581,Newport Beach,California,CA,Orange,06059,33.6151,-117.8669,84534,1370,92662 92663 92660 92661 92625 92657 92658 92659,"$128,294",+53.7%,"$90,013",+50.8%,"$101,748",+61.5%,"$135,180",+60.3%,"$90,035",+49.1%,"$110,059",+69.6%,"$72,869",+30.8%,"$64,047",+31.7%,"$43,150",+42.7%,"$94,977",+30.9%,"$94,846",+86.7%,"$76,869",+80.4%,"$84,366",+36.6%,"$62,009",+20.7%,"$62,463",+91.6%,"$142,644",+135.9%,"$109,874",+94.5%,"$43,141",+17.9%,"$161,693",+146.9%,"$95,112",+116.8%,"$38,912",Â -17.9%,"$105,299",N,"$88,246",+29.9%,"$54,643",+30.7%,19.44%,19.67%,22.33%
1840021026,Mission,Texas,TX,Hidalgo,48215,26.2041,-98.3251,84331,916,78574 78572,"$54,793",+78.8%,"$29,889",+103.2%,"$23,482",+83.5%,"$52,486",+64.6%,"$31,017",+90.9%,"$21,897",+59.1%,"$176,156",N,"$99,899",+32.3%,"$6,657",Â -73.6%,"$150,098",N,"$120,584",N,"$24,945",+57.5%,"$53,898",+102.7%,"$29,552",N,"$20,882",+108.9%,"$59,327",N,"$3,035",N,"$21,673",N,"$72,639",N,"$3,119",Â -71.5%,"$13,448",+14.2%,"$55,895",N,"$27,632",N,"$24,772",N,22.41%,21.67%,23.00%
1840020329,Milpitas,California,CA,Santa Clara,06085,37.4339,-121.8921,84196,2381,95035,"$140,124",+66.0%,"$117,633",+80.2%,"$56,103",+101.6%,"$107,005",+34.6%,"$99,102",+73.3%,"$58,736",+81.2%,"$165,253",+127.0%,"$80,187",+94.1%,"$54,119",+114.5%,"$152,623",+65.1%,"$134,394",+83.5%,"$59,634",+111.9%,"$128,254",+99.1%,"$46,286",+6.6%,"$35,115",+105.8%,"$59,745",Â -30.2%,N,N,"$20,521",Â -25.3%,"$154,478",+81.3%,"$178,940",+94.3%,"$42,343",N,"$128,790",N,"$63,116",Â -16.1%,"$37,845",+137.5%,19.44%,19.67%,22.33%
1840002434,Troy,Michigan,MI,Oakland,26125,42.5818,-83.1457,84092,970,48098 48083 48085 48084 48007 48099,"$110,909",+43.0%,"$50,328",+10.6%,"$48,062",+33.7%,"$101,471",+31.0%,"$40,798",Â -10.0%,"$46,889",+26.6%,"$91,345",+28.7%,"$43,815",+9.5%,"$38,522",+17.1%,"$137,757",+71.6%,"$79,485",+47.5%,"$51,549",+61.4%,"$96,402",+19.5%,"$61,459",+22.0%,"$41,992",+24.4%,"$158,268",N,"$43,866",Â -65.5%,"$20,222",Â -32.0%,"$75,430",+22.0%,"$39,223",+37.6%,"$22,771",Â -0.3%,"$136,317",N,"$75,623",N,"$88,984",N,19.81%,18.67%,20.33%
1840019115,Chino Hills,California,CA,San Bernardino,06071,33.9508,-117.7253,83853,724,91709,"$103,473",+32.0%,"$66,452",+22.6%,"$43,967",+67.9%,"$101,965",+28.6%,"$61,791",+19.6%,"$51,746",+79.2%,"$92,153",+3.7%,"$44,841",Â -27.4%,"$58,733",+101.0%,"$104,683",+30.5%,"$103,574",+97.3%,"$38,525",+54.8%,"$92,265",+34.5%,"$65,399",+8.8%,"$37,773",+96.4%,"$153,420",N,"$247,463",N,"$55,115",N,"$117,457",+44.5%,"$93,179",N,"$35,987",+119.8%,"$90,083",N,"$131,553",+96.2%,"$28,934",+56.1%,19.44%,19.67%,22.33%
1840019222,Alhambra,California,CA,Los Angeles,06037,34.0840,-118.1355,83750,4237,91803 91801 91802 91804 91896 91899,"$74,132",+89.0%,"$52,952",+97.6%,"$35,897",+106.9%,"$96,824",+135.9%,"$54,694",+95.6%,"$48,432",+115.7%,"$75,379",+118.9%,"$72,813",N,"$23,120",+54.3%,"$72,212",+95.4%,"$60,155",N,"$34,248",+120.4%,"$72,159",+80.3%,"$50,846",+64.7%,"$32,923",+117.5%,"$87,557",+116.4%,"$38,377",Â -16.9%,"$37,654",+107.6%,"$80,754",+96.2%,"$69,535",N,"$30,933",+136.3%,"$65,613",N,"$28,125",Â -14.9%,"$28,462",+96.7%,19.44%,19.67%,22.33%
