City_Name,State_Name,Vacant_houses,normalized_houses
Moraine,Ohio,0.088320932,0.219257148
Penn Yan,New York,0.0812778,0.201772538
Forest Glen,Maryland,0.031818182,0.078988793
Scenic Oaks,Texas,0.053315291,0.132355472
Columbia,Mississippi,0.169433962,0.420620644
Genoa,Illinois,0.035624686,0.088438458
Otis Orchards-East Farms,Washington,0.027350427,0.06789757
Sidney,Montana,0.118885649,0.295134208
Darnestown,Maryland,0.029206626,0.072505593
Hebron,Kentucky,0.027040077,0.067127124
Glendive,Montana,0.159276797,0.395405432
Yorketown,New Jersey,0.021686747,0.053837456
Lake Murray of Richland,South Carolina,0.067770623,0.168240905
Ironwood,Michigan,0.196212863,0.487099398
Sealy,Texas,0.107621736,0.267171489
Emporia,Virginia,0.121647148,0.301989643
Carrollton,Virginia,0.063850688,0.158509647
Inverness Highlands South,Florida,0.08200313,0.203573174
East Falmouth,Massachusetts,0.404145078,1.003292144
Upper Sandusky,Ohio,0.075023742,0.186246809
Vine Grove,Kentucky,0.091134752,0.22624247
Litchfield Park,Arizona,0.124707456,0.309586873
Devine,Texas,0.094547564,0.234714793
Orange Lake,New York,0.052492047,0.130311765
Oelwein,Iowa,0.13147139,0.326378372
Carthage,Texas,0.116672303,0.289639566
Crystal Lake,Florida,0.091758709,0.227791446
Hurricane,West Virginia,0.068419279,0.169851197
North Riverside,Illinois,0.040172643,0.099728784
Cheverly,Maryland,0.042857143,0.106393068
Savage,Maryland,0.038595271,0.09581295
Bridgeport,Michigan,0.075340192,0.187032397
Valley City,North Dakota,0.125331761,0.311136713
Salem,Indiana,0.091123067,0.226213462
Douglas,Wyoming,0.125245258,0.310921969
Greenville,Illinois,0.116104869,0.288230908
Orlovista,Florida,0.057035803,0.141591662
Eudora,Kansas,0.048092869,0.119390784
Walkersville,Maryland,0.032815965,0.081465795
Garrett,Indiana,0.04852885,0.120473109
Bowleys Quarters,Maryland,0.088244979,0.219068594
Littlestown,Pennsylvania,0.050432277,0.125198376
Bronxville,New York,0.063073852,0.156581148
Kingston Estates,New Jersey,0.045332309,0.11253768
Burnet,Texas,0.08786446,0.218123954
Lincroft,New Jersey,0.032682344,0.08113408
Jordan,Minnesota,0.032271762,0.080114808
Hampstead,Maryland,0.050038491,0.1242208
Carolina Beach,North Carolina,0.4499822,1.117083025
Mount Vernon,Iowa,0.061569689,0.152847056
Lionville,Pennsylvania,0.03712036,0.092151476
Ramtown,New Jersey,0.011737089,0.029137381
Rockford,Michigan,0.027777778,0.068958471
Steilacoom,Washington,0.050017129,0.124167769
Opp,Alabama,0.127353974,0.316156867
Abilene,Kansas,0.108383806,0.269063332
Rhome,Texas,0.052547771,0.1304501
Aptos,California,0.060414471,0.149979221
Belpre,Ohio,0.075117371,0.186479243
Crockett,Texas,0.149421488,0.370939579
Ellenville,New York,0.144637053,0.359062196
East End,Arkansas,0.062133241,0.154246076
Rushville,Indiana,0.102981969,0.255653245
International Falls,Minnesota,0.111641221,0.27714988
Rogersville,Tennessee,0.131475838,0.326389415
Prosser,Washington,0.077578858,0.192589897
West Point,New York,0.157721796,0.391545134
Nephi,Utah,0.058548009,0.14534572
Richboro,Pennsylvania,0.012448133,0.030902551
Cullowhee,North Carolina,0.265004227,0.657874297
Mims,Florida,0.161342718,0.400534091
Village of Oak Creek,Arizona,None,0
Jasper,Georgia,0.039580908,0.098259799
Nitro,West Virginia,0.111382362,0.276507262
Wharton,New Jersey,0.048245614,0.119769974
Johnsburg,Illinois,0.065217391,0.161902494
Fort Riley,Kansas,0.091059603,0.226055912
Sunbury,Ohio,0.035541195,0.088231191
Wollochet,Washington,0.057074504,0.141687737
Keyser,West Virginia,0.150127226,0.372691577
Kathleen,Florida,0.08259587,0.205044654
Combee Settlement,Florida,0.106147541,0.263511793
Henderson,Tennessee,0.088105727,0.218722901
Cynthiana,Kentucky,0.082675815,0.205243117
Tabor City,North Carolina,0.12012987,0.298222993
North Fort Lewis,Washington,0.068773234,0.170729892
West Hattiesburg,Mississippi,0.105381166,0.261609263
Allegan,Michigan,0.063924899,0.158693876
Dacula,Georgia,0.028349337,0.070377369
Schuyler,Nebraska,0.047244094,0.117283696
Tipton,Indiana,0.083913221,0.208314984
Clarkston Heights-Vineland,Washington,0.035980551,0.089321895
Galax,Virginia,0.103295311,0.256431118
Jan Phyl Village,Florida,0.0624715,0.155085806
Swarthmore,Pennsylvania,0.059857482,0.148596494
Carmel Hamlet,New York,None,0
Gladewater,Texas,0.120255543,0.298534977
Iowa Park,Texas,0.073586918,0.182679886
Yaphank,New York,0.080645161,0.200202009
St. John,Missouri,0.106081081,0.263346805
Theodore,Alabama,0.093726662,0.232676899
Pepper Pike,Ohio,0.07277628,0.180667473
Red Lion,Pennsylvania,0.045815296,0.113736698
Hamlet,North Carolina,0.103827073,0.257751219
White Oak,Texas,0.091460947,0.227052251
Comstock Northwest,Michigan,0.06547619,0.162544964
Islamorada, Village of Islands,None,0
Mascotte,Florida,0.043519847,0.108038234
Pass Christian,Mississippi,0.207329843,0.514697355
Jeanerette,Louisiana,0.175699301,0.436174379
Delano,Minnesota,0.036712557,0.091139103
Waveland,Mississippi,0.172846238,0.429091636
North Hobbs,New Mexico,0.070399341,0.17476671
Forest Hills,Pennsylvania,0.069026549,0.171358747
El Rio,California,0.03002451,0.074535994
Lely Resort,Florida,0.401287208,0.996197468
East Porterville,California,0.033839779,0.084007418
Ranchettes,Wyoming,0.034201954,0.084906519
Boiling Spring Lakes,North Carolina,0.077543186,0.192501341
Stone Mountain,Georgia,0.083903493,0.208290834
Covedale,Ohio,0.035982009,0.089325514
California,Pennsylvania,0.220266209,0.546811947
St. Robert,Missouri,0.159403219,0.395719275
New Castle,Colorado,0.040676175,0.100978805
Howland Center,Ohio,0.072327044,0.179552243
Pigeon Forge,Tennessee,0.477335603,1.184987982
Huntington Woods,Michigan,0.021828666,0.054189771
Richmond,Michigan,0.05314576,0.131934611
Fairwood,Maryland,0.015776699,0.039165733
East Glenville,New York,0.07122931,0.176827112
Lake Alfred,Florida,0.095863166,0.237980781
Snyderville,Utah,0.341105153,0.84679522
Morris Plains,New Jersey,0.037593985,0.093327253
Powell,Wyoming,0.087443162,0.21707808
Hampshire,Illinois,0.039307609,0.097581333
Enola,Pennsylvania,0.058204769,0.144493625
Salton City,California,0.227272727,0.564205663
Blue Bell,Pennsylvania,0.034442724,0.085504232
Corcoran,Minnesota,0.031194296,0.077439993
Ocean City,Florida,0.086837607,0.215574787
Walker,Louisiana,0.073924237,0.183517282
St. James,North Carolina,0.190968052,0.474079128
Camp Swift,Texas,0.113342258,0.281372713
South Run,Virginia,0,0
Pecan Plantation,Texas,0.044512402,0.110502257
New Whiteland,Indiana,0.018858801,0.046817066
Cameron Park,Texas,0.05346651,0.132730874
Sylvester,Georgia,0.112647418,0.279647769
Boonville,Indiana,0.090756865,0.225304364
Boothwyn,Pennsylvania,0.050932242,0.126439541
Orange Beach,Alabama,0.739223101,1.835124984
Buena Vista,Michigan,0.134297521,0.333394256
Solvay,New York,0.081545064,0.202436022
Champion Heights,Ohio,0.05547602,0.137719493
East Foothills,California,0.03125,0.077578279
South Gate Ridge,Florida,0.091382905,0.226858511
Newberry,Florida,0.066165951,0.164257299
Saranap,California,0.03640257,0.090369559
Glenwood,Iowa,0.079654511,0.197742715
Kenedy,Texas,0.189934092,0.471512318
Pimmit Hills,Virginia,0.044301075,0.109977637
Edinboro,Pennsylvania,0.238200265,0.59133333
Fruit Heights,Utah,0.029490617,0.073210602
Addis,Louisiana,0.11846318,0.294085427
Wailea,Hawaii,0.49229933,1.222135508
Chelan,Washington,0.303891051,0.754411029
Pea Ridge,Arkansas,0.047638947,0.11826392
Blakely,Pennsylvania,0.075282714,0.186889708
Grayson Valley,Alabama,0.061581248,0.152875751
Corry,Pennsylvania,0.085030368,0.211088307
Twin Lakes,Wisconsin,0.253796729,0.630051628
Avra Valley,Arizona,0.109652837,0.272213707
Kennett Square,Pennsylvania,0.057336343,0.142337754
Everman,Texas,0.050304878,0.124882107
Union Gap,Washington,0.04043956,0.100391407
Satsuma,Alabama,0.051434961,0.127687544
Sheridan,Colorado,0.062998102,0.156393098
Leonardtown,Maryland,0.084515031,0.20980898
Eastman,Georgia,0.085321472,0.211810974
High Springs,Florida,0.066770186,0.165757315
University at Buffalo,New York,0.337209302,0.837123751
Huntingburg,Indiana,0.055429005,0.137602778
Pontotoc,Mississippi,0.111955218,0.277929379
East Farmingdale,New York,0.043076923,0.106938673
Clyde,Ohio,0.067473414,0.167503082
Eagar,Arizona,0.168586387,0.418516535
Branford Center,Connecticut,0.070087977,0.173993748
Rib Mountain,Wisconsin,0.029043969,0.072101796
Henryetta,Oklahoma,0.189642325,0.470788005
Montgomery,Pennsylvania,0.088414634,0.219489764
Simsbury Center,Connecticut,0.053380783,0.132518056
Clinton,Indiana,0.114690722,0.284720282
Evansville,Wisconsin,0.033008887,0.081944724
Lanett,Alabama,0.143084261,0.355207382
Raleigh Hills,Oregon,0.049312311,0.122418055
Bridgewater,Virginia,0.051408136,0.12762095
Glenarden,Maryland,0.031151242,0.077333111
East Pasadena,California,0.065110013,0.161635928
Pelican Bay,Florida,0.427645463,1.061631965
West Loch Estate,Hawaii,0.026426426,0.065603733
Tequesta,Florida,0.170542636,0.423372933
Elm Grove,Wisconsin,0.053864169,0.133718064
Carlstadt,New Jersey,0.052282481,0.129791516
North Windham,Maine,0.084909626,0.210788564
Cochran,Georgia,0.147739222,0.366763345
Lakeview,New York,0.035692308,0.08860633
Binghamton University,New York,0.04,0.099300197
Eucalyptus Hills,California,0.022884513,0.056810916
Arlington Heights,Pennsylvania,0.059592464,0.147938585
Independence,Iowa,0.073747354,0.183078169
Laurel Bay,South Carolina,0.11121999,0.276104172
Garrettsville,Ohio,0.050784857,0.126073657
Gardnerville,Nevada,0.055837563,0.138617025
Isanti,Minnesota,0.020717131,0.05143038
Punxsutawney,Pennsylvania,0.134706815,0.334410331
Country Homes,Washington,0.055715658,0.138314395
Wailua Homesteads,Hawaii,0.052417533,0.130126784
Fruitridge Pocket,California,0.063851699,0.158512157
Sidney,Nebraska,0.125856698,0.312439872
Princeton,Kentucky,0.13440157,0.333652559
Bartonville,Illinois,0.071403197,0.177258788
Chena Ridge,Alaska,0.119402985,0.296418498
Pauls Valley,Oklahoma,0.191231029,0.47473197
Munford,Tennessee,0.053204353,0.132080068
Tarrant,Alabama,0.164981949,0.4095685
Los Chaves,New Mexico,0.085868499,0.213168971
Los Ranchos de Albuquerque,New Mexico,0.066788991,0.165803999
Edgewood,New Mexico,0.087007874,0.215997475
Aquia Harbour,Virginia,0.034974093,0.086823358
Indian Hills,Nevada,0.03699236,0.091833716
El Granada,California,0.049058257,0.121787364
Stewartville,Minnesota,0.038204748,0.094843475
Bensley,Virginia,0.061544992,0.152785745
Shrewsbury,Missouri,0.058654399,0.145609834
Alpine,Texas,0.188069074,0.466882401
Harlan,Kentucky,0.103794643,0.257670712
Larchmont,New York,0.039451115,0.097937587
Willard,Ohio,0.108495771,0.269341285
Ontario,Ohio,0.061803445,0.153427356
Wheelersburg,Ohio,0.059561129,0.147860796
Cheshire Village,Connecticut,0.039059537,0.096965493
Pleasure Point,California,0.158376963,0.39317159
Arroyo,Puerto Rico,None,0
Clifton Springs,New York,0.035634744,0.088463427
South Williamsport,Pennsylvania,0.070079011,0.17397149
Nelsonville,Ohio,0.184870188,0.458941151
Childress,Texas,0.18545611,0.460395705
Deschutes River Woods,Oregon,0.052314815,0.129871786
Brookhaven,West Virginia,0.066639073,0.165431827
Carrizo Springs,Texas,0.156492248,0.388492775
Riverside,Maryland,0.047811448,0.118692155
Barbourville,Kentucky,0.120430108,0.298968336
Dacono,Colorado,0.019016698,0.047209046
Union,Kentucky,0.078424015,0.194688003
Tea,South Dakota,0.037055838,0.0919913
Rensselaer,Indiana,0.085538934,0.212350824
Pinehurst,Texas,0.130193906,0.323207012
Finley,Washington,0.040441176,0.100395418
Cumberland,Indiana,0.089581689,0.222386984
Chillicothe,Illinois,0.084188185,0.208997583
Fort Shawnee,Ohio,0.0625,0.155156557
Metropolis,Illinois,0.152130493,0.377664697
Maquoketa,Iowa,0.074099723,0.183952927
Watchung,New Jersey,0.048140044,0.119507896
Davenport,Florida,0.209414282,0.519871985
Portland,Indiana,0.108413701,0.269137546
Williamsburg,Kentucky,0.120082816,0.298106181
Du Quoin,Illinois,0.151345683,0.375716403
Baldwin,Wisconsin,0.033575825,0.083352151
Elburn,Illinois,0.032545698,0.080794855
Ashton-Sandy Spring,Maryland,0.079012346,0.196148538
Kingston,Tennessee,0.077117117,0.191443622
Homeland Park,South Carolina,0.10017331,0.248680735
Lewistown,Montana,0.117154812,0.290837397
Durham,California,0.040636042,0.100879174
Winfield,Indiana,0.040207006,0.09981409
Cut Off,Louisiana,0.090598291,0.224910703
District Heights,Maryland,0.040890504,0.101510877
Louisville,Mississippi,0.101323251,0.251535469
Northern Cambria,Pennsylvania,0.122159091,0.303260544
Pevely,Missouri,0.059152678,0.146846814
South Monroe,Michigan,0.050785165,0.126074422
Naval Academy,Maryland,0.096385542,0.239277582
North Hills,New York,0.084,0.208530413
Lakemoor,Illinois,0.071021648,0.176311591
Trooper,Pennsylvania,0.021371769,0.053055522
Vail,Colorado,0.672876712,1.670419747
Inniswold,Louisiana,0.095748242,0.237695482
Steelton,Pennsylvania,0.108515448,0.269390133
Northville,Michigan,0.05785124,0.143615988
Johnson Lane,Nevada,0.032517355,0.080724494
Lucerne Valley,California,0.265078183,0.658057893
St. Clair,Missouri,0.095193214,0.236317622
East Alton,Illinois,0.102946274,0.255564632
Rocky Mount,Virginia,0.076723017,0.190465267
Savannah,Texas,0.033162074,0.082325012
Barnhart,Missouri,0.028278888,0.070202479
Mila Doce,Texas,0.068773234,0.170729892
Gowanda,New York,0.120784314,0.299847654
Shields,Michigan,0.049656465,0.123272419
Progreso,Texas,0.104996379,0.260654027
Gray,Louisiana,0.081697855,0.202815327
Westville,Indiana,0.106100796,0.263395748
Yoakum,Texas,0.157465008,0.390907657
Darlington,South Carolina,0.122895623,0.305088989
Raton,New Mexico,0.187766281,0.466130716
Goodrich,Michigan,0.032345013,0.080296654
Countryside,Illinois,0.033783784,0.08386841
Sullivan City,Texas,0.095727848,0.237644854
Penn Wynne,Pennsylvania,0.062136628,0.154254485
Paradise,California,0.192307692,0.477404791
Pagosa Springs,Colorado,0.339211618,0.84209451
Woodcreek,Texas,0.087912088,0.218242191
Dumfries,Virginia,0.034025375,0.084468161
Homer,Alaska,0.163802175,0.406639705
Wesley Hills,New York,0.069225928,0.171853707
Mineola,Texas,0.100191755,0.248726525
Finderne,New Jersey,0.073914912,0.183494133
Zebulon,North Carolina,0.064876957,0.161057365
Cresaptown,Maryland,0.077945084,0.193499054
Granville,Ohio,0.09032634,0.224235583
Staunton,Illinois,0.088767354,0.220365393
Taylor,Pennsylvania,0.098794374,0.245257519
Roanoke,Alabama,0.212265883,0.526951099
Greenacres,California,0.037745098,0.093702391
Eagleton Village,Tennessee,0.071225071,0.176816589
Selinsgrove,Pennsylvania,0.07960199,0.197612332
Hampstead,North Carolina,0.109040718,0.270694119
Norwood,Pennsylvania,0.044178365,0.109673008
Sweetwater,Tennessee,0.105113636,0.260945118
Old Tappan,New Jersey,0.048487758,0.120371098
Willard,Missouri,0.027617477,0.068560523
Madisonville,Tennessee,0.1044513,0.259300866
Loudon,Tennessee,0.08957529,0.222371098
Slaton,Texas,0.136150235,0.337993628
Chamberlayne,Virginia,0.036394414,0.090349312
Montezuma,Georgia,0.186197917,0.462237245
Jamesburg,New Jersey,0.050718133,0.125908015
Massanetta Springs,Virginia,0.049980323,0.124076398
Gustine,California,0.051724138,0.128405427
Nolanville,Texas,0.066393815,0.164822972
Windcrest,Texas,0.050572896,0.125547463
Spring Ridge,Maryland,0.024898144,0.061809765
Brookville,Ohio,0.058206797,0.14449866
Mayflower Village,California,0.032881002,0.081627249
Marlow Heights,Maryland,0.055102833,0.136793054
Elsmere,Delaware,0.053004853,0.131584808
Turpin Hills,Ohio,0.056869653,0.141179193
Luling,Texas,0.089552239,0.222313874
Glendale,Missouri,0.026865672,0.066694163
Hutchins,Texas,0.039663462,0.09846474
Chester,New York,0.048213273,0.119689687
Belton,South Carolina,0.111911623,0.277821155
Margate City,New Jersey,0.627877597,1.558709223
Posen,Illinois,0.0765625,0.190066783
Dowagiac,Michigan,0.081569835,0.202497517
Alma,Arkansas,0.080298013,0.199340212
Las Flores,California,None,0
Franklin Center,New Jersey,0.096978852,0.240750477
McKees Rocks,Pennsylvania,0.152425665,0.378397463
Paulsboro,New Jersey,0.122773778,0.304786508
New Martinsville,West Virginia,0.138625142,0.344137597
Breese,Illinois,0.045142296,0.112065972
Mount Arlington,New Jersey,0.090566038,0.224830635
Old Fig Garden,California,0.057591623,0.142971487
Silver Lakes,California,0.109273904,0.271273004
Harris Hill,New York,0.041634541,0.103357953
Carterville,Illinois,0.108433735,0.269187281
Orchard Homes,Montana,0.037346221,0.092712177
Littlefield,Texas,0.175650898,0.436054218
Prospect Park,New Jersey,0.042141795,0.104617213
Willow Park,Texas,0.041781198,0.10372203
Hartwell,Georgia,0.109307876,0.27135734
Woodcliff Lake,New Jersey,0.054138702,0.134399594
Cave Creek,Arizona,0.167944505,0.41692306
Chelsea,Michigan,0.04754165,0.11802238
Roseland,New Jersey,0.032220944,0.079988652
Cidra,Puerto Rico,None,0
Greenwood,Missouri,0.026628626,0.066105695
Moosic,Pennsylvania,0.089464594,0.222096295
Hellertown,Pennsylvania,0.059816514,0.14849479
South Hooksett,New Hampshire,0.028389623,0.070477379
Berne,Indiana,0.081376297,0.202017058
West Clarkston-Highland,Washington,0.057884232,0.143697891
Eldorado at Santa Fe,New Mexico,0.062005694,0.15392944
Mattydale,New York,0.072798295,0.180722125
Harvest,Alabama,0.04772426,0.11847571
Lebanon,Kentucky,0.077527688,0.192462867
Brookshire,Texas,0.086177952,0.21393719
Bright,Indiana,0.023121387,0.057398957
Volo,Illinois,0.022169811,0.055036665
Ramblewood,New Jersey,0.052612215,0.130610083
Lake Mohegan,New York,0.061447428,0.152543542
Beardstown,Illinois,0.099239865,0.246363453
Manasquan,New Jersey,0.278429074,0.691201546
Marianna,Florida,0.184472934,0.457954966
West Bountiful,Utah,0.021006081,0.052147699
Fellsmere,Florida,0.083857442,0.208176512
Mount Zion,Illinois,0.071942446,0.178597476
Piedmont,South Carolina,0.074707471,0.185461664
Plymouth,Pennsylvania,0.177467597,0.440564183
Bay Harbor Islands,Florida,0.224053724,0.556214472
Norwood,New Jersey,0.043799213,0.108731762
Patterson,Louisiana,0.106973059,0.265561145
