City_Name,State_ID,CrimesOccurred,normalized_crimes
Beechwood,MS,None,0
Ocean Grove,NJ,None,0
Fayetteville,PA,None,0
Sherwood,WI,None,0
Johnson Creek,WI,None,0
Hill 'n Dale,FL,None,0
Wellton,AZ,None,0
Kings Beach,CA,None,0
Benson,MN,None,0
Heyworth,IL,None,0
DeCordova,TX,None,0
McDonald,OH,None,0
Kimberling City,MO,None,0
Cordaville,MA,None,0
Trafford,PA,None,0
Genoa,OH,None,0
Eunice,NM,None,0
Greenfield,MN,None,0
Kaunakakai,HI,None,0
Atkins,AR,None,0
Mazomanie,WI,None,0
Roosevelt Gardens,FL,None,0
Penrose,CO,None,0
Garner,IA,None,0
Day Valley,CA,None,0
Strathmore,CA,None,0
Carrizales,PR,None,0
Emigsville,PA,None,0
Vails Gate,NY,None,0
Boutte,LA,None,0
Hahira,GA,None,0
Thermopolis,WY,None,0
Walsenburg,CO,None,0
Proctor,MN,None,0
Ferrysburg,MI,None,0
Luyando,PR,None,0
Afton,MN,None,0
Oostburg,WI,None,0
River Bend,NC,None,0
Edgecliff Village,TX,None,0
Pleasant Valley,MO,None,0
Lido Beach,NY,None,0
Petersburg,IL,None,0
Delphi,IN,None,0
Shelby,MT,None,0
Soda Springs,ID,None,0
Jarrettsville,MD,None,0
Buckner,MO,None,0
Dermott,AR,None,0
Everett,PA,None,0
Mohnton,PA,None,0
Santa Rosa Valley,CA,None,0
Atoka,OK,None,0
Lesslie,SC,None,0
Kenvil,NJ,None,0
Strasburg,CO,None,0
Granite Quarry,NC,None,0
Hamilton,TX,None,0
Milton,DE,None,0
Nashville,IL,None,0
Wyoming,PA,None,0
Vieques,PR,None,0
Northwest Harwinton,CT,None,0
Choccolocco,AL,None,0
Mountain Home AFB,ID,None,0
Tularosa,NM,None,0
Sutter,CA,None,0
Calais,ME,None,0
DeWitt,AR,None,0
K. I. Sawyer,MI,None,0
Edgewood,PA,None,0
Edgewood,FL,None,0
Byrnes Mill,MO,None,0
Nocona,TX,None,0
Indian Hills,TX,None,0
Staples,MN,None,0
Stanton,TX,None,0
Providence,KY,None,0
Milford,IA,None,0
Iron River,MI,None,0
Palmer Lake,CO,None,0
Wisconsin Dells,WI,None,0
Dry Ridge,OH,None,0
Winnebago,IL,None,0
Prescott,AR,None,0
Royston,GA,None,0
Villalba,PR,None,0
Havana,IL,None,0
Shenandoah,TX,None,0
West,TX,None,0
Penbrook,PA,None,0
Genoa City,WI,None,0
Fobes Hill,WA,None,0
Park Hills,KY,None,0
Luis Llorens Torres,PR,None,0
Combes,TX,None,0
Lake Nacimiento,CA,None,0
Tonkawa,OK,None,0
Sumner,IL,None,0
Day Heights,OH,None,0
Woodlawn Beach,FL,None,0
Hawaiian Acres,HI,None,0
Tangelo Park,FL,None,0
Nags Head,NC,None,0
Sherrill,NY,None,0
Ferris,TX,None,0
Smithsburg,MD,None,0
Lochsloy,WA,None,0
Fort Hall,ID,None,0
Bayfield,CO,None,0
Redwood,OR,None,0
Clarence Center,NY,None,0
Akron,NY,None,0
Hayti,MO,None,0
Indian Hills,KY,None,0
Yountville,CA,None,0
Gloverville,SC,None,0
New Richmond,OH,None,0
Newberry,MI,None,0
Irvine,KY,None,0
Woodbury Heights,NJ,None,0
Evansville,WY,None,0
Ellsworth,KS,None,0
Kenova,WV,None,0
Murfreesboro,NC,None,0
Springfield,KY,None,0
Lula,GA,None,0
Bal Harbour,FL,None,0
Hartley,CA,None,0
East Norwich,NY,None,0
Southern Shores,NC,None,0
Lopezville,TX,None,0
Lykens,PA,None,0
South Alamo,TX,None,0
Summit Hill,PA,None,0
Alva,FL,None,0
North Barrington,IL,None,0
Minden,NE,None,0
Deer Lodge,MT,None,0
Flemingsburg,KY,None,0
Ramseur,NC,None,0
Graymoor-Devondale,KY,None,0
The Plains,OH,None,0
Westville,IL,None,0
University Park,NM,None,0
Horace,ND,None,0
Portageville,MO,None,0
National Park,NJ,None,0
Bunnell,FL,None,0
Lake Cherokee,TX,None,0
Trenton,FL,None,0
Stamford,TX,None,0
Pioneer Village,KY,None,0
East Greenville,PA,None,0
Galateo,PR,None,0
Malakoff,TX,None,0
Dover,FL,None,0
Munsons Corners,NY,None,0
Dresden,TN,None,0
Iuka,MS,None,0
Newton,IL,None,0
Watkinsville,GA,None,0
Seagraves,TX,None,0
Niantic,CT,None,0
Venetian Village,IL,None,0
Port Richey,FL,None,0
Keeseville,NY,None,0
Kachina Village,AZ,None,0
Elgin,SC,None,0
Liberty Hill,TX,None,0
Sterlington,LA,None,0
Ozona,TX,None,0
Milaca,MN,None,0
Holiday Shores,IL,None,0
Barton Creek,TX,None,0
Prince Frederick,MD,None,0
North Sioux City,SD,None,0
Cumberland Center,ME,None,0
Williston,SC,None,0
Weedsport,NY,None,0
Allendale,SC,None,0
Las Lomas,CA,None,0
Simpsonville,KY,None,0
Churchill,PA,None,0
Somerset,WI,None,0
East Syracuse,NY,None,0
Cutten,CA,None,0
Florida,NY,None,0
Cornwall-on-Hudson,NY,None,0
Loogootee,IN,None,0
Chaffee,MO,None,0
Hooks,TX,None,0
New Hope,AL,None,0
Woodlynne,NJ,None,0
Wailua,HI,None,0
Lakeview,OR,None,0
Swift Trail Junction,AZ,None,0
Cabana Colony,FL,None,0
Castle Rock,WA,None,0
Blue Hills,CT,None,0
Schulenburg,TX,None,0
Girard,PA,None,0
Hortonville,WI,None,0
Seaside Heights,NJ,None,0
La Fayette,AL,None,0
Braddock Heights,MD,None,0
Brighton,TN,None,0
Indialantic,FL,None,0
Natalbany,LA,None,0
Louisville,GA,None,0
Womelsdorf,PA,None,0
Monmouth Junction,NJ,None,0
South Oroville,CA,None,0
New Madrid,MO,None,0
Wise,VA,None,0
Sands Point,NY,None,0
Spring Lake,NJ,None,0
Eagle Lake,FL,None,0
Channel Islands Beach,CA,None,0
Roslyn,NY,None,0
Wyncote,PA,None,0
Jacksonwald,PA,None,0
Lodi,OH,None,0
Jacksonville,OR,None,0
Poplarville,MS,None,0
Six Mile Run,NJ,None,0
Grape Creek,TX,None,0
Davis,OK,None,0
Lucerne,CA,None,0
Hildale,UT,None,0
Gladwin,MI,None,0
Scott AFB,IL,None,0
Pocasset,MA,None,0
Marks,MS,None,0
Cliffwood Beach,NJ,None,0
Valley,NE,None,0
West Burlington,IA,None,0
Alderton,WA,None,0
Woodbury,TN,None,0
Bowling Green,FL,None,0
Lawnside,NJ,None,0
Halfway House,PA,None,0
Great Neck Estates,NY,None,0
Pemberton Heights,NJ,None,0
Cherry Valley,IL,None,0
Brandenburg,KY,None,0
Chincoteague,VA,None,0
Central City,NE,None,0
Bartlett,TX,None,0
Colfax,WA,None,0
Williamson,WV,None,0
Ridgemark,CA,None,0
Aberdeen Proving Ground,MD,None,0
Pearl Beach,MI,None,0
Montana City,MT,None,0
Buckeye Lake,OH,None,0
Lake Wilderness,VA,None,0
La Villa,TX,None,0
Williamstown,WV,None,0
Bald Knob,AR,None,0
Fearrington Village,NC,None,0
Bushnell,IL,None,0
Harbor Bluffs,FL,None,0
Shady Shores,TX,None,0
Homestead Valley,CA,None,0
Ava,MO,None,0
Mountain View,AR,None,0
Knightstown,IN,None,0
North Browning,MT,None,0
Shrub Oak,NY,None,0
Brackettville,TX,None,0
Lawrenceville,VA,None,0
Meadow Glade,WA,None,0
Zephyrhills North,FL,None,0
Galena,KS,None,0
Belle Meade,TN,None,0
Oasis,CA,None,0
Covington,OH,None,0
Youngwood,PA,None,0
Fairfax,IA,None,0
Chenango Bridge,NY,None,0
Lake City,PA,None,0
Montalvin Manor,CA,None,0
David City,NE,None,0
Rushville,IL,None,0
Roebuck,SC,None,0
Gold Beach,OR,None,0
Kelly Ridge,CA,None,0
Swartzville,PA,None,0
Norco,LA,None,0
Crown Heights,NY,None,0
Biscoe,NC,None,0
Kewaunee,WI,None,0
Clayton,AL,None,0
Mountville,PA,None,0
Meadowood,PA,None,0
Eufaula,OK,None,0
Chico,WA,None,0
Poplar,MT,None,0
Lake Wissota,WI,None,0
Almont,MI,None,0
Kingman,KS,None,0
Mount Morris,MI,None,0
Shell Point,SC,None,0
Ajo,AZ,None,0
Watonga,OK,None,0
Marion,KY,None,0
De Leon Springs,FL,None,0
Hypoluxo,FL,None,0
Statham,GA,None,0
East Oakdale,CA,None,0
West Grove,PA,None,0
Eagle Crest,OR,None,0
Jean Lafitte,LA,None,0
Gambrills,MD,None,0
Whitesboro,NJ,None,0
Thayer,MO,None,0
Ashland,NE,None,0
Stigler,OK,None,0
Holly Hills,CO,None,0
Drumright,OK,None,0
Mountain Iron,MN,None,0
Rio Grande,NJ,None,0
Hanapepe,HI,None,0
Homer,LA,None,0
Hacienda San Jose,PR,None,0
Winner,SD,None,0
Canadian,TX,None,0
Riverview,MO,None,0
Arcola,IL,None,0
North Catasauqua,PA,None,0
St. Clair,PA,None,0
Carson,WA,None,0
Lake City,GA,None,0
Chatfield,MN,None,0
Port Ludlow,WA,None,0
Holly Ridge,NC,None,0
Oxoboxo River,CT,None,0
Big Coppitt Key,FL,None,0
Black Canyon City,AZ,None,0
Shorewood Forest,IN,None,0
Wilton,IA,None,0
Moscow,PA,None,0
Lyndonville,VT,None,0
Homedale,ID,None,0
Castle Point,MO,None,0
Carrabelle,FL,None,0
Potala Pastillo,PR,None,0
Park View,IA,None,0
Perkins,OK,None,0
Minster,OH,None,0
Owensville,MO,None,0
Hillsboro,KS,None,0
Country Squire Lakes,IN,None,0
Clearbrook Park,NJ,None,0
Amery,WI,None,0
Tilton Northfield,NH,None,0
Warden,WA,None,0
Bar Nunn,WY,None,0
Aguada,PR,None,0
Cache,OK,None,0
Bayview,CA,None,0
Northeast Ithaca,NY,None,0
Osage City,KS,None,0
Pleasant Hill,PA,None,0
Gleed,WA,None,0
Penngrove,CA,None,0
Monument Beach,MA,None,0
Douglas,MI,None,0
Daleville,VA,None,0
Kenhorst,PA,None,0
Roseau,MN,None,0
Richmond,UT,None,0
North Crossett,AR,None,0
Lake Helen,FL,None,0
Brockway,PA,None,0
Oak Grove,VA,None,0
Wernersville,PA,None,0
Fraser,CO,None,0
Bennett,CO,None,0
Linden,AZ,None,0
Lakewood,NY,None,0
Seward,AK,None,0
Oconto Falls,WI,None,0
Lake Arthur,LA,None,0
Delhi,LA,None,0
Village of Grosse Pointe Shores,MI,None,0
Rosita,TX,None,0
North Kingsville,OH,None,0
Guntown,MS,None,0
Beach City,TX,None,0
Circle D-KC Estates,TX,None,0
Park City,TN,None,0
McGovern,PA,None,0
Poydras,LA,None,0
Winnie,TX,None,0
Marshville,NC,None,0
Little Flock,AR,None,0
Sneads Ferry,NC,None,0
Knob Noster,MO,None,0
Windsor,MO,None,0
Heritage Lake,IN,None,0
Rising Sun,MD,None,0
Sale Creek,TN,None,0
Sisters,OR,None,0
Munising,MI,None,0
Greenwood,PA,None,0
Tyndall AFB,FL,None,0
Garden View,PA,None,0
South Padre Island,TX,None,0
West Hammond,NM,None,0
Lindsay,OK,None,0
Brighton,AL,None,0
Norton Center,MA,None,0
Harveys Lake,PA,None,0
Central Heights-Midland City,AZ,None,0
Pine Mountain Lake,CA,None,0
Sublimity,OR,None,0
Bethel Heights,AR,None,0
Voorheesville,NY,None,0
Rose Hills,CA,None,0
Plainsboro Center,NJ,None,0
Clever,MO,None,0
Fairfield Harbour,NC,None,0
Albany,MN,None,0
Troutman,NC,None,0
Dodge Center,MN,None,0
Fairmount,IN,None,0
Marietta,OK,None,0
Hudson,CO,None,0
Ithaca,MI,None,0
Millen,GA,None,0
Kalkaska,MI,None,0
Crest,CA,None,0
Ford City,PA,None,0
Onawa,IA,None,0
West Simsbury,CT,None,0
Pawnee,IL,None,0
Lakeside Park,KY,None,0
Gervais,OR,None,0
Loris,SC,None,0
Westminster,LA,None,0
Talty,TX,None,0
Platteville,CO,None,0
Windsor,VA,None,0
Westworth Village,TX,None,0
Wilson's Mills,NC,None,0
North Shore,CA,None,0
East Gaffney,SC,None,0
Kulpmont,PA,None,0
Sisco Heights,WA,None,0
Woodville,FL,None,0
Caledonia,MN,None,0
Potterville,MI,None,0
Dulce,NM,None,0
Green Forest,AR,None,0
Lakewood,SC,None,0
Norway,MI,None,0
Herald Harbor,MD,None,0
Burnettown,SC,None,0
South Rosemary,NC,None,0
Sixteen Mile Stand,OH,None,0
McLeansboro,IL,None,0
Pinch,WV,None,0
Longtown,OK,None,0
Refugio,TX,None,0
Ballville,OH,None,0
Luverne,AL,None,0
Dayton,OR,None,0
Chester Heights,PA,None,0
Van,TX,None,0
Odem,TX,None,0
Coeburn,VA,None,0
Manchester,PA,None,0
Gilman,IL,None,0
Oak Harbor,OH,None,0
Vista Santa Rosa,CA,None,0
Koloa,HI,None,0
Petersburg,WV,None,0
West Ishpeming,MI,None,0
Mount Vernon,TX,None,0
Osseo,MN,None,0
Wind Gap,PA,None,0
Sylva,NC,None,0
Weatogue,CT,None,0
Crescent City,FL,None,0
Cajah's Mountain,NC,None,0
Palisade,CO,None,0
Seven Fields,PA,None,0
Agua Fria,NM,None,0
Val Verde,CA,None,0
New Cordell,OK,None,0
West Bishop,CA,None,0
Springdale,SC,None,0
North Hartsville,SC,None,0
Palmhurst,TX,None,0
Snowmass Village,CO,None,0
Val Verde Park,TX,None,0
El Paso,IL,None,0
Electra,TX,None,0
Pearisburg,VA,None,0
Kingston Springs,TN,None,0
Evendale,OH,None,0
Knoxville,IL,None,0
Hartford,KY,None,0
Weed,CA,None,0
Cohasset,MN,None,0
Reynoldsville,PA,None,0
Mount Healthy Heights,OH,None,0
Polk City,FL,None,0
Apison,TN,None,0
Ashley,PA,None,0
Santa Rosa,TX,None,0
Tangerine,FL,None,0
Norton,KS,None,0
Youngsville,PA,None,0
Ravenel,SC,None,0
Wentworth,NC,None,0
Fayetteville,WV,None,0
Hopkins,SC,None,0
Lena,IL,None,0
Monticello,GA,None,0
Wellford,SC,None,0
Piedra Aguza,PR,None,0
Butler,IN,None,0
Tobaccoville,NC,None,0
Skippers Corner,NC,None,0
Cambridge,WI,None,0
Hamilton,IL,None,0
Wendell,ID,None,0
Desert Aire,WA,None,0
Hayfork,CA,None,0
Munsey Park,NY,None,0
Halesite,NY,None,0
Bonners Ferry,ID,None,0
Follansbee,WV,None,0
Clarion,IA,None,0
Bermuda Run,NC,None,0
Newport,WA,None,0
Lakehurst,NJ,None,0
Valentine,NE,None,0
Abernathy,TX,None,0
Lanai City,HI,None,0
Pine Ridge,PA,None,0
Brooklyn,MI,None,0
Jesup,IA,None,0
Moonachie,NJ,None,0
Devola,OH,None,0
Inez,TX,None,0
Ridgeway,AK,None,0
Arcadia,LA,None,0
Stroud,OK,None,0
White Mountain Lake,AZ,None,0
Glen Rose,TX,None,0
St. Marys,KS,None,0
Fairmont,IL,None,0
Gray Summit,MO,None,0
Mangum,OK,None,0
Granite Falls,MN,None,0
Havana,FL,None,0
Collierville,CA,None,0
West Sand Lake,NY,None,0
Bawcomville,LA,None,0
Many,LA,None,0
Heber-Overgaard,AZ,None,0
North Boston,NY,None,0
Aspinwall,PA,None,0
La Luisa,PR,None,0
Hyde Park,PA,None,0
White Salmon,WA,None,0
Timberville,VA,None,0
Bohners Lake,WI,None,0
Solon,IA,None,0
Guilford Center,CT,None,0
Fayette,MO,None,0
England,AR,None,0
Tusculum,TN,None,0
Strasburg,OH,None,0
Seminole Manor,FL,None,0
Hawthorne,NV,None,0
Bloomingdale,GA,None,0
Tilton,IL,None,0
Kilauea,HI,None,0
Lexington Hills,CA,None,0
Riverton,NJ,None,0
Hampton Beach,NH,None,0
Abbeville,GA,None,0
Healdton,OK,None,0
Dupont,PA,None,0
Grand Forks AFB,ND,None,0
Ford Heights,IL,None,0
Clayton,NM,None,0
Casey,IL,None,0
Como,WI,None,0
La Selva Beach,CA,None,0
Bloomfield,IA,None,0
Montgomery City,MO,None,0
Big Lake,AK,None,0
Muse,PA,None,0
West Brattleboro,VT,None,0
Stanley,ND,None,0
Dalton,OH,None,0
Floydada,TX,None,0
West Wyoming,PA,None,0
Chewelah,WA,None,0
Hernando Beach,FL,None,0
Bel-Ridge,MO,None,0
Avery Creek,NC,None,0
Mohave Valley,AZ,None,0
Cambridge Springs,PA,None,0
Foley,MN,None,0
Jemison,AL,None,0
East Lansdowne,PA,None,0
Girard,KS,None,0
St. Helen,MI,None,0
Washoe Valley,NV,None,0
Manatee Road,FL,None,0
Morton,PA,None,0
Grundy Center,IA,None,0
Newtown,OH,None,0
Chetek,WI,None,0
Bath,PA,None,0
Walton Park,NY,None,0
Desert View Highlands,CA,None,0
Juneau,WI,None,0
Hokendauqua,PA,None,0
Oronogo,MO,None,0
Las Lomas,TX,None,0
Freer,TX,None,0
Trenton,GA,None,0
Dixon Lane-Meadow Creek,CA,None,0
Wilburton,OK,None,0
Arcola,TX,None,0
El Lago,TX,None,0
Blasdell,NY,None,0
Terre du Lac,MO,None,0
Fords Prairie,WA,None,0
Malvern,OH,None,0
Hillsville,VA,None,0
Summerset,SD,None,0
Folly Beach,SC,None,0
Milford,NJ,None,0
Townsend,DE,None,0
Liberty,NC,None,0
St. Maries,ID,None,0
Warsaw,MO,None,0
West Fork,AR,None,0
Clifton,TN,None,0
Rogers City,MI,None,0
Point Clear,AL,None,0
Lexington,MN,None,0
Merrimac,VA,None,0
Preston Heights,IL,None,0
Fillmore,UT,None,0
Lake City,AR,None,0
Tahoka,TX,None,0
Mountain View,MO,None,0
Cetronia,PA,None,0
Middlebush,NJ,None,0
Castle Dale,UT,None,0
Crosby,TX,None,0
Hallam,PA,None,0
Round Lake Heights,IL,None,0
Marquette Heights,IL,None,0
Reidsville,GA,None,0
Rossmoor,NJ,None,0
Dogtown,CA,None,0
Chimayo,NM,None,0
Port Barre,LA,None,0
Williams Bay,WI,None,0
Sandstone,MN,None,0
Lakeview,CA,None,0
Russell Springs,KY,None,0
Alturas,CA,None,0
Dunkirk,MD,None,0
Hallettsville,TX,None,0
Brush Prairie,WA,None,0
South Creek,WA,None,0
Santa Rosa,NM,None,0
Alburtis,PA,None,0
Erda,UT,None,0
Hedwig Village,TX,None,0
La Dolores,PR,None,0
Stansberry Lake,WA,None,0
White Island Shores,MA,None,0
Whittingham,NJ,None,0
Dawson Springs,KY,None,0
University Park,MD,None,0
Cayucos,CA,None,0
Avoca,PA,None,0
Freemansburg,PA,None,0
Chuluota,FL,None,0
Sewaren,NJ,None,0
Sand Hill,PA,None,0
Glouster,OH,None,0
Mariano Colon,PR,None,0
New Concord,OH,None,0
Pembroke,GA,None,0
Wolfdale,PA,None,0
Westhampton,NY,None,0
Thunderbolt,GA,None,0
Macon,MS,None,0
Sutter Creek,CA,None,0
Green Island,NY,None,0
Spencer,WV,None,0
Riverview Park,PA,None,0
La Grange,NC,None,0
Green Park,MO,None,0
Loudonville,OH,None,0
Merkel,TX,None,0
Brusly,LA,None,0
Wayne Heights,PA,None,0
Desert Hills,AZ,None,0
Missouri Valley,IA,None,0
Abita Springs,LA,None,0
Bridgeport,WA,None,0
Thomaston,NY,None,0
Horseheads North,NY,None,0
Keaau,HI,None,0
Verona Walk,FL,None,0
Eldora,IA,None,0
Salina,UT,None,0
Moundville,AL,None,0
Glenwood,MN,None,0
Pearl River,LA,None,0
Centreville,AL,None,0
Sells,AZ,None,0
Sandusky,MI,None,0
Trenton,IL,None,0
Irrigon,OR,None,0
Hayward,WI,None,0
Clarkson Valley,MO,None,0
Marietta,PA,None,0
Meadow Oaks,FL,None,0
Warm Beach,WA,None,0
Eutaw,AL,None,0
Villa Ridge,MO,None,0
Hamburg,AR,None,0
Massanutten,VA,None,0
Valley View,PA,None,0
Barnesville,MN,None,0
Whitesboro,AL,None,0
Hoxie,AR,None,0
East Newark,NJ,None,0
McConnelsville,OH,None,0
Davis Junction,IL,None,0
Peapack and Gladstone,NJ,None,0
Fairmont,NC,None,0
Mountain City,TN,None,0
Moorefield,WV,None,0
Edisto,SC,None,0
Dennison,OH,None,0
Fairview,OK,None,0
Bluewell,WV,None,0
New Town,ND,None,0
Hartford,MI,None,0
Dayton,WA,None,0
East Douglas,MA,None,0
Westminster,SC,None,0
Okolona,MS,None,0
Brinkley,AR,None,0
Rugby,ND,None,0
Garland,UT,None,0
East Prospect,PA,None,0
Okanogan,WA,None,0
Cabazon,CA,None,0
Inverness Highlands North,FL,None,0
Frazier Park,CA,None,0
Vergennes,VT,None,0
Rothsville,PA,None,0
Cordes Lakes,AZ,None,0
Lake Kiowa,TX,None,0
Rockville,MN,None,0
Wales,WI,None,0
Buies Creek,NC,None,0
Dublin,VA,None,0
Sabetha,KS,None,0
Huguley,AL,None,0
Dillsburg,PA,None,0
Belmont,PA,None,0
Eminence,KY,None,0
Hooverson Heights,WV,None,0
Curwensville,PA,None,0
Gap,PA,None,0
Plumsteadville,PA,None,0
Coalfield,TN,None,0
Deenwood,GA,None,0
Sabina,OH,None,0
Centerville,IN,None,0
Crab Orchard,WV,None,0
Hartford,AL,None,0
Carlisle-Rockledge,AL,None,0
Georgetown,CA,None,0
Pennington,NJ,None,0
Brownstown,PA,None,0
Glenrock,WY,None,0
Escobares,TX,None,0
East Dennis,MA,None,0
Effort,PA,None,0
Ruidoso Downs,NM,None,0
St. Paul,MO,None,0
Maine,WI,None,0
Sibley,IA,None,0
Canadian Lakes,MI,None,0
Homerville,GA,None,0
White Sulphur Springs,WV,None,0
Lake Mary Jane,FL,None,0
Feasterville,PA,None,0
Lakeland,NY,None,0
Spooner,WI,None,0
Luxemburg,WI,None,0
Winter Beach,FL,None,0
Lake Meade,PA,None,0
Williamsburg,OH,None,0
Huntsville,AR,None,0
Yorkville,NY,None,0
Swedesboro,NJ,None,0
Leonardo,NJ,None,0
North Rock Springs,WY,None,0
Coopersburg,PA,None,0
Freeport,FL,None,0
Forest Heights,MD,None,0
Mondovi,WI,None,0
Bellevue,IA,None,0
Villano Beach,FL,None,0
Lawson Heights,PA,None,0
Martinsburg,PA,None,0
George West,TX,None,0
Riverbend,WA,None,0
Friday Harbor,WA,None,0
Tappahannock,VA,None,0
Sylvania,GA,None,0
Polkton,NC,None,0
Mount Vernon,KY,None,0
Abbeville,AL,None,0
Quitman,TX,None,0
Marysville,PA,None,0
New Palestine,IN,None,0
Myrtle Point,OR,None,0
Indian Springs Village,AL,None,0
Turley,OK,None,0
Caruthers,CA,None,0
Pima,AZ,None,0
Argentine,MI,None,0
Delavan Lake,WI,None,0
Millersburg,OR,None,0
Ruleville,MS,None,0
Wrightsville Beach,NC,None,0
Center Point,IA,None,0
St. Henry,OH,None,0
Brownville,NJ,None,0
Donalsonville,GA,None,0
Carthage,NC,None,0
Clearwater,KS,None,0
Pelican Rapids,MN,None,0
Colwyn,PA,None,0
Mathews,LA,None,0
Pacolet,SC,None,0
East Williston,NY,None,0
Seymour,TX,None,0
Elmwood,IL,None,0
Madrid,IA,None,0
Bolivar Peninsula,TX,None,0
Bakerstown,PA,None,0
Putney,GA,None,0
Edneyville,NC,None,0
Broad Creek,NC,None,0
New Lisbon,WI,None,0
Edwards AFB,CA,None,0
Eddyville,KY,None,0
Burlington,KS,None,0
Premont,TX,None,0
Maugansville,MD,None,0
Jay,OK,None,0
Ironton,MO,None,0
Jamestown West,NY,None,0
Nixon,TX,None,0
Pine Crest,TN,None,0
Lyford,TX,None,0
Selbyville,DE,None,0
Glenville,CT,None,0
Montpelier,ID,None,0
Kalona,IA,None,0
Leisure Knoll,NJ,None,0
Konterra,MD,None,0
Haw River,NC,None,0
Nicholson,MS,None,0
Spirit Lake,ID,None,0
Milton,WV,None,0
Lynchburg,MS,None,0
Imperial,PA,None,0
Deerfield,WI,None,0
Piermont,NY,None,0
Wellsburg,WV,None,0
Coventry Lake,CT,None,0
New Hope,PA,None,0
Rockledge,PA,None,0
Lincolnville,SC,None,0
Holly Lake Ranch,TX,None,0
Brookville,IN,None,0
Owings,MD,None,0
Nice,CA,None,0
Delmont,PA,None,0
Fredericktown,OH,None,0
Mays Landing,NJ,None,0
Osburn,ID,None,0
Downs,IL,None,0
Rock Rapids,IA,None,0
York Harbor,ME,None,0
Burlington,OH,None,0
Lauderdale,MN,None,0
Clinton,AR,None,0
Sheridan,IL,None,0
Pantego,TX,None,0
Kent Acres,DE,None,0
West Lafayette,OH,None,0
Paynesville,MN,None,0
Jayuya,PR,None,0
Le Center,MN,None,0
North Falmouth,MA,None,0
Mabton,WA,None,0
Yardley,PA,None,0
Ahwahnee,CA,None,0
Derry,PA,None,0
Adamstown,MD,None,0
Chase City,VA,None,0
Poynette,WI,None,0
Idyllwild-Pine Cove,CA,None,0
Commerce,OK,None,0
Rancho Santa Fe,CA,None,0
Indian Springs,GA,None,0
Mission Canyon,CA,None,0
White House Station,NJ,None,0
Diamond,IL,None,0
Halls,TN,None,0
Calvert City,KY,None,0
Sewanee,TN,None,0
Montara,CA,None,0
Overton,TX,None,0
Victor,ID,None,0
Wrangell,AK,None,0
Bunker Hill,OR,None,0
Lake Wynonah,PA,None,0
Coats,NC,None,0
Alderson,WV,None,0
Covington,IN,None,0
Toftrees,PA,None,0
Country Club,MO,None,0
Clio,MI,None,0
Gibsonburg,OH,None,0
Geneva,FL,None,0
Lake Crystal,MN,None,0
Charleston,MS,None,0
Tainter Lake,WI,None,0
Silver Lake,OH,None,0
Anton Ruiz,PR,None,0
West Branch,IA,None,0
Raoul,GA,None,0
State Line,PA,None,0
Matoaca,VA,None,0
Oakland City,IN,None,0
Pottsboro,TX,None,0
St. Hedwig,TX,None,0
South Hutchinson,KS,None,0
Quanah,TX,None,0
Long Neck,DE,None,0
The Hills,TX,None,0
Isle of Hope,GA,None,0
Gambier,OH,None,0
Rio Lajas,PR,None,0
Hart,MI,None,0
Spring Lake,MI,None,0
Wautoma,WI,None,0
Bono,AR,None,0
South Congaree,SC,None,0
Osceola,IN,None,0
San Jose,PR,None,0
South Sumter,SC,None,0
Lincoln,AR,None,0
Walnut Hill,TN,None,0
Cumings,TX,None,0
Brooks,KY,None,0
Essex Village,CT,None,0
Richwood,OH,None,0
West Newton,PA,None,0
Bentleyville,PA,None,0
Bourg,LA,None,0
Hudson Oaks,TX,None,0
Bayou La Batre,AL,None,0
Lennox,SD,None,0
Beverly,NJ,None,0
Telluride,CO,None,0
Aromas,CA,None,0
Galva,IL,None,0
Conrad,MT,None,0
Versailles,MO,None,0
Chesterfield,IN,None,0
Trinity,AL,None,0
Hebron,OH,None,0
Kenilworth,IL,None,0
Casselton,ND,None,0
Cannon AFB,NM,None,0
Orchard Lake Village,MI,None,0
Wabasha,MN,None,0
Elm Springs,AR,None,0
Lake Katrine,NY,None,0
Hoisington,KS,None,0
Phillipsburg,KS,None,0
Ranger,TX,None,0
Midland,PA,None,0
Surf City,NC,None,0
Hudson,IA,None,0
Charleston,AR,None,0
Greenville,DE,None,0
Wallace,FL,None,0
Nicoma Park,OK,None,0
Marengo,IA,None,0
Gloucester Courthouse,VA,None,0
Olmos Park,TX,None,0
Stonewall,LA,None,0
Mineral Point,WI,None,0
